c1cc(c(cc1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl,-1.083
C1=CC(=O)C=CC1=O,-6.96
COC(=O)CCl,-3.816
CCCC=O,-3.044
CCc1ccccc1,-0.606
C(=C(Cl)Cl)Cl,0.818
CCN(CC)CC,-1.955
c1cc2c(cc1Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-2.31
Cc1ccncc1C,-3.201
c1(=O)[nH]c(=O)[nH]c(=O)[nH]1,-21.762
c1ccc(cc1)C=O,-5.058
c1ccnc(c1)Cl,-3.873
C=CCCl,0.944
Cc1ccc(cc1)C(=O)C,-4.91
C=O,-3.155
Cc1ccccc1Cl,-0.473
CC(=O)N1CCCC1,-7.831
CC(OC)(OC)OC,-3.7
CCCCc1ccccc1,-0.227
CN(C)c1ccccc1,-4.426
CC(C)OC,-0.657
c12c(c(c(c(c1Cl)Cl)Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-1.147
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)c2c(c(c(c(c2Cl)Cl)Cl)Cl)Cl,0.76
C(C(Cl)Cl)Cl,-0.384
CNc1ccccc1,-5.719
CC(C)OC(=O)C,-3.371
c1ccccc1,-0.806
c1cc(c(c(c1)Cl)Cl)Cl,-0.51
CCOP(=S)(OCC)SCSc1ccc(cc1)Cl,-7.024
COP(=S)(OC)SCn1c(=O)c2ccccc2nn1,-14.106
c1ccc2c(c1)Oc3c(cc(c(c3O2)Cl)Cl)Cl,-3.16
CC(=C)C(=C)C,1.862
CCCCC=C,2.628
S,-1.135
CCOCC,-0.617
CCNc1nc(nc(n1)SC)NC(C)C,-10.552
CCCCOC(=O)c1ccc(cc1)O,-8.771
CCCCCCOC(=O)C,-2.219
C1CCC(=O)C1,-3.889
CCCCC(=O)O,-9.053
CCBr,0.487
Cc1ccc2cc(ccc2c1)C,-2.848
CCCCCCO,-3
c1ccc(cc1)c2ccccc2Cl,-2.508
CC1=CCCCC1,1.338
CCCCCCO[N+](=O)[O-],-1.596
C(Br)(Br)Br,-0.531
CCc1ccc(cc1)O,-5.453
CCCOCCO,-3.94
c1ccc(cc1)OC=O,-5.442
c1c(c(=O)[nH]c(=O)[nH]1)I,-17.742
CCCC(=O)O,-9.434
COC(C(F)(F)F)(OC)OC,-2.319
C1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O,-14.148
C(F)(F)(F)Br,1.564
CCCCO,-3.232
c1ccc(cc1)F,-0.041
CCOC(=O)C,-3.745
CC(C)COC(=O)C(C)C,-2.58
CC(C)(C)OC,-0.691
C1=C[C@@H]([C@@H]2[C@H]1[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,-0.974
CCC(=O)CC,-3.05
COC(=O)C(F)(F)F,-1.353
c1ccc2ccccc2c1,-3.213
c1cc(c(c(c1c2cc(c(c(c2Cl)Cl)Cl)Cl)Cl)Cl)Cl,-0.805
CC(=O)Oc1ccccc1C(=O)O,-9.399
CC(=O)C(C)(C)C,-3.234
COS(=O)(=O)C,-8.824
CCc1ccncc1,-3.19
CC(C)NC(C)C,-1.985
c1cc2c(cc1Cl)Oc3ccc(cc3O2)Cl,-3.321
CCCCCCCN,-2.554
CC1CCCC1,1.785
CCC,2.495
C[C@H]1CCCO1,-1.984
CNC(=O)Oc1cccc2c1cccc2,-10.436
c1cc(cc(c1)O)C=O,-9.369
c1ccc2cc3ccccc3cc2c1,-5.187
C(Cl)Cl,0.038
CC(C)(C)C(=O)OC,-3.304
C([N+](=O)[O-])(Cl)(Cl)Cl,-0.379
C1CC[S+2](C1)([O-])[O-],-9.624
Cc1cccc(c1O)C,-4.308
Cc1cccc(c1)O,-5.378
c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)O)N,-10.984
c1ccc2c(c1)C(=O)c3c(ccc(c3C2=O)N)N,-15.252
CCCCCCCC(=O)C,-2.563
CCCCN,-2.961
CCCC(=O)OCC,-3.381
Cc1ccc(cc1)N,-5.494
CCCCCCI,0.043
C(C(F)(Cl)Cl)(F)(F)Cl,1.691
COP(=O)(OC)OC,-10.642
c1cc(cc(c1)Cl)Cl,-0.11
Cc1cc(c2ccccc2c1)C,-2.995
CCCC(C)C,2.808
CCOP(=S)(OCC)Oc1c(cc(c(n1)Cl)Cl)Cl,-9.625
C(C(F)(F)F)Cl,0.233
C=C,2.328
CCCCCI,-0.111
COC(OC)OC,-4.625
CCCCCCCCCC,3.335
C[C@@H](CO[N+](=O)[O-])O[N+](=O)[O-],-5.646
CC=C,2.328
Cc1c[nH]c2c1cccc2,-8.161
COP(=O)([C@H](C(Cl)(Cl)Cl)O)OC,-13.424
C1CCCCC1,1.503
CC(=CCC/C(=C/CO)/C)C,-2.518
CC(C)c1ccccc1,-0.674
CC(C)C(C)C(C)C,2.674
CC(C)C(=O)C,-3.078
CCCCNCCCC,-2.076
CCCCS,-0.174
c1ccc2c(c1)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-2.775
COc1c(c(c(c(c1Cl)C=O)Cl)OC)O,-9.846
C1CCC(CC1)N,-3.953
C(F)(F)Cl,-0.067
COC(=O)c1ccc(cc1)[N+](=O)[O-],-6.588
CC(=O)c1cccnc1,-7.844
CC#C,0.065
CCCCCCCCC=O,-2.336
CCC(=O)O,-9.088
C(Cl)(Cl)Cl,0.285
Cc1cccc(c1C)C,-0.883
C,2.446
c1ccc(cc1)CCl,-1.742
CC1CCCCC1,1.679
Cc1cccs1,-0.3
c1ccncc1,-3.508
CCCCCl,0.993
C[C@H]1CC[C@@H](O1)C,-1.787
Cc1ccc(c(c1)OC)O,-4.547
C1[C@H]([C@@H]2[C@H]([C@H]1Cl)[C@]3(C(=C([C@@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,-3.23
Cc1ccccc1,-0.79
CC(C)COC=O,-3.458
CCOC(=O)c1ccc(cc1)O,-9.535
CCOCCOCC,-3.42
CCCCCOC(=O)CC,-2.176
CCCc1ccc(cc1)O,-5.211
CC=C(C)C,2.272
C(CCl)Cl,-0.363
CCC(C)(C)CC,2.593
Cc1cc2ccccc2cc1C,-2.953
Cc1cccc(n1)C,-3.443
COC(C(Cl)Cl)(F)F,-0.685
CCOCCOC(=O)C,-5.751
COc1cccc(c1)N,-7.201
c1cc(cnc1)C=O,-7.425
CCC(C)(C)O,-2.933
CCc1cccc(c1N(COC)C(=O)CCl)CC,-6.851
Cn1cccc1,-2.374
COCOC,-3.221
CCC(CC)O,-2.786
CCCCCCCCCC(=O)C,-2.201
C(CBr)Cl,-0.8
c1ccc(cc1)I,-1.057
CC1=CC(=O)CC(C1)(C)C,-4.088
CCI,-0.609
CCCc1ccc(c(c1)OC)O,-4.127
CC(C)Br,0.448
Cc1ccc(cc1)Br,-0.894
c1cc(ccc1C#N)O,-8.39
CS(=O)(=O)C,-10.559
CCc1cccc(c1)O,-5.272
CC1=CC[C@H](C[C@@H]1O)C(=C)C,-3.257
c1cc(ccc1Br)Br,-1.091
COc1c(ccc(c1C(=O)O)Cl)Cl,-8.658
CC/C=C\C,2.374
CC,2.465
COc1ccccc1OC,-4.055
CCSCC,0.299
c1cc(cnc1)C#N,-5.582
c1cc(c(cc1O)Cl)Cl,-5.139
COc1ccccc1,-2.318
Cc1ccc(c(c1)O)C,-5.014
c1cc(ccc1Cl)Cl,-0.19
C(F)Cl,-0.171
CCCC=C,2.532
c1cc(c(c(c1Cl)Cl)Cl)Cl,-0.304
CCCCCC#C,0.639
CCCCCCCCC(=O)C,-2.573
c1ccc(cc1)Cl,-0.475
CN(C)CCOC(c1ccccc1)c2ccccc2,-7.873
CCCCC=O,-2.927
c1ccc(cc1)Oc2ccccc2,-2.81
C1CCC(=O)CC1,-4.18
CCCC[N+](=O)[O-],-1.449
c1cnccc1C=O,-7.338
C(CCl)OCCCl,-2.248
CC[N+](=O)[O-],-1.839
c1cc(cnc1)Cl,-2.767
CBr,0.46
CO,-3.491
CCCCCCC=O,-2.704
c1cc(c(c(c1)Cl)c2c(cccc2Cl)Cl)Cl,-1.226
c1ccc(c(c1)N)[N+](=O)[O-],-7.66
CN1CCCCC1,-3.467
CCCCCCCC=O,-2.57
c1ccc(cc1)[N+](=O)[O-],-3.46
C[C@@H]1CC[C@H](C(=O)C1)C(C)C,-3.523
C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O,-18.095
CF,0.881
CS(=O)C,-8.243
c1ccc2c(c1)Oc3ccccc3O2,-4.9
Cc1ccccc1N,-5.325
CCCCBr,0.705
CCCCCCCCCO,-2.564
Cc1ccncc1,-3.343
C(=C(Cl)Cl)(Cl)Cl,1.328
CC(C)(C)Br,0.438
C=C(c1ccccc1)c2ccccc2,-2.47
CCc1ccc(cc1)C,-0.575
Cc1cccnc1,-3.221
COCC(OC)(OC)OC,-5.436
c1ccc-2c(c1)Cc3c2cccc3,-4.269
CC(=O)N,-8.82
COS(=O)(=O)OC,-8.411
C(C(Cl)Cl)(Cl)Cl,-0.534
COC(=O)C1CCCCC1,-4.376
CCCCCCBr,1.076
CCCCCCCBr,1.223
c1ccc2c(c1)Oc3cccc(c3O2)Cl,-4.473
COC(CC#N)(OC)OC,-5.859
CC[C@H](C)Cl,0.927
CCCCCCc1ccccc1,-0.1
COc1cc(c(c(c1O)OC)Cl)C=O,-8.292
c1cc(cc(c1)C(F)(F)F)C(F)(F)F,-0.34
c1ccc(cc1)Cn2ccnc2,-7.997
c1ccc2c(c1)cccc2N,-7.777
CCOC(=O)CC(=O)OCC,-6.716
CC(=O)C1CC1,-3.043
c1cc[nH]c1,-4.014
c1cc(c(cc1c2ccc(cc2F)F)C(=O)O)O,-6.613
CC1CCC(CC1)C,1.918
C1CCC(CC1)O,-4.178
CN(C)CCC=C1c2ccccc2CCc3c1cccc3,-7.349
c1cc(ccc1O)F,-4.955
c1ccc(c(c1)N)Cl,-4.847
Cc1ccc(c(c1)C)C,-0.795
CCc1ccccc1C,-0.761
C[C@@H]1CC[C@H](CC1=O)C(=C)C,-3.344
c1ccc(cc1)c2ccccc2,-3.143
Cc1cccc(c1C)O,-5.148
COP(=S)(OC)Oc1ccc(cc1)[N+](=O)[O-],-10.466
CCOP(=S)(OCC)Oc1ccc(cc1)[N+](=O)[O-],-9.211
CCN(CC)c1c(cc(c(c1[N+](=O)[O-])N)C(F)(F)F)[N+](=O)[O-],-7.503
CSC,0.44
C[C@@H](c1cccc(c1)C(=O)c2ccccc2)C(=O)O,-17.242
C1CCC(C1)O,-4.29
CCCCC(=O)OC,-3.492
CCCC(=C)C,2.486
C[C@@H](c1ccc(c(c1)F)c2ccccc2)C(=O)O,-13.953
CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])S(=O)(=O)C)[N+](=O)[O-],-11.246
C=CCl,1.162
Cc1ccc(cc1)C(=O)N(C)C,-8.081
CCCC(=O)CCC,-2.704
COC(=O)c1ccccc1,-4.921
Cc1ccc(cc1)C=O,-5.014
CCCC(=O)OCCC,-2.754
C1CNCCN1,-8.481
CCOP(=S)(OCC)S[C@@H](CCl)N1C(=O)c2ccccc2C1=O,-16.515
CCOCCO,-4.407
CCC(C)CC,2.613
Cc1cnccn1,-6.161
CCC[N+](=O)[O-],-1.632
Cc1cc(cc(c1)C)C,-0.553
c1c(c(=O)[nH]c(=O)[nH]1)F,-16.371
CCO,-3.394
Cc1ccc(c2c1cccc2)C,-3.081
c1c2c(cc(c1Cl)Cl)Oc3cc(c(cc3O2)Cl)Cl,-2.54
c1cc(c(c(c1)Cl)C#N)Cl,-3.32
CCOC=O,-3.867
c1c(c(cc(c1Cl)Cl)Cl)Cl,0.035
CCOC(OCC)Oc1ccccc1,-5.203
c1cc(cc(c1)O)[N+](=O)[O-],-7.889
CCCCCCCCO,-2.69
CCC=C,2.367
C(Cl)(Cl)(Cl)Cl,1.185
c1ccc(cc1)CCO,-5.28
CN(C)C(=O)Nc1ccccc1,-11.81
CSSC,-0.093
C1C=CC[C@@H]2[C@@H]1C(=O)N(C2=O)SC(Cl)(Cl)Cl,-8.718
CC(=O)OCC(COC(=O)C)OC(=O)C,-12.333
COC,-0.853
CCCCCC,2.851
C(CBr)Br,-1.275
C(C(Cl)(Cl)Cl)(Cl)Cl,0.059
c1c(c(=O)[nH]c(=O)[nH]1)C(F)(F)F,-17.349
Cc1cccc(c1N)C,-5.57
CCCOC(=O)C,-3.486
c1ccc2c(c1)cccn2,-4.989
CCS,-0.395
CCSSCC,-0.979
c1ccsc1,-0.359
CCc1cccc2c1cccc2,-2.961
CCCC(=O)C,-3.166
c1c(c(c(c(c1Cl)Cl)Cl)Cl)c2c(cc(c(c2Cl)Cl)Cl)Cl,-0.039
CCC[N@@](CC1CC1)c2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-1.956
CC(=O)O,-7.281
CC=O,-3.372
c1cc(cc(c1)[N+](=O)[O-])N,-8.204
CCCCC#C,0.553
COc1ccccc1N,-6.771
c1ccc(cc1)O,-5.707
CCC#N,-2.491
c1ccc2c(c1)cccc2O,-7.137
CCCCOC(=O)C,-3.406
CC(C)(/C=N\OC(=O)NC)SC,-9.679
Cc1ccccc1O,-5.076
CC(C)C=O,-2.968
CCC(=O)N,-8.31
CCCBr,0.579
CC(C)Cl,0.833
C(CCl)CCl,-0.416
c1cc(ccc1[N+](=O)[O-])O,-8.472
C[C@@H](CCl)Cl,-0.265
c1cc(ccc1N)Cl,-5.281
c1ccc2c(c1)C(=O)c3cccc(c3C2=O)N,-12.214
Cc1cccnc1C,-3.367
c1cnccc1C#N,-5.765
CCOP(=S)(OCC)SCSCC,-6.427
CC(=O)C1CCCCC1,-4.003
Cc1ccccc1C=O,-4.554
CC(=O)c1ccncc1,-7.566
c1c2c(cc(c1Cl)Cl)Oc3c(c(c(c(c3Cl)Cl)Cl)Cl)O2,-1.878
CC(=O)C,-3.506
CC(=C)C,2.327
c1cc(c(cc1Cl)c2cc(c(c(c2)Cl)Cl)Cl)Cl,-0.922
CCCCC[N+](=O)[O-],-1.325
CCC/C=C/C=O,-3.123
CN(C)C(=O)c1ccc(cc1)[N+](=O)[O-],-10.036
C1CCOC1,-2.201
CCCCCCCC,3.088
CCCN(CCC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-2.023
CC(=CCC[C@](C)(C=C)OC(=O)C)C,-2.964
C[C@@H](CCO[N+](=O)[O-])O[N+](=O)[O-],-4.944
CC(C)OC(C)C,-0.178
CCCCC(C)C,2.894
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)N(=O)=O,-1.284
[C@@H](C(F)(F)F)(Cl)Br,0.206
CCCCOCCCC,0.139
CCCCCC1CCCC1,2.381
CC(C)CC(C)C,2.756
Cc1ccc(nc1)C,-3.165
C/C=C/C=O,-3.341
CCC[C@H](C)CC,2.81
c1cc(c(c(c1)Cl)c2c(cc(cc2Cl)Cl)Cl)Cl,-0.477
c1ccc(cc1)O[C@@H](C(F)F)F,-3.043
COCCOC,-3.103
CC[C@H](C)c1ccccc1,-0.22
c1ccc(cc1)CCCO,-5.771
CC[C@@H](C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],-5.378
COc1ccc(cc1)C(=O)OC,-6.462
CCC(=O)Nc1ccc(c(c1)Cl)Cl,-9.409
C[C@@H](c1ccc2cc(ccc2c1)OC)C(=O)O,-12.199
C1(C(C(C1(F)F)(F)F)(F)F)(F)F,3.077
CC(C)CCOC(=O)C,-3.067
CCCCCCCl,1.261
CC(C)CC(=O)C,-3.116
CCCCCC=O,-2.86
c1cc(cc(c1)Cl)N,-5.138
C1COCCN1,-6.116
CCOC(C)OCC,-1.795
CCCC[N@](CC)c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],-2.303
CS,-0.273
C1[C@@H]2[C@H](COS(=O)O1)[C@@]3(C(=C([C@]2(C3(Cl)Cl)Cl)Cl)Cl)Cl,-9.785
CC(=O)c1ccc(cc1)OC,-6.575
C=CCO,-3.286
CCSC,0.386
CCCCCOC(=O)C,-2.565
c1c(cc(c(c1Cl)Cl)Cl)Cl,0.136
CC(=O)c1ccccc1,-5.078
CCCl,0.775
CCCC1CCCC1,2.102
c1c(cc(cc1Cl)Cl)Cl,0.326
CCCOC(=O)c1ccc(cc1)O,-8.945
c1cc(cc(c1)Cl)O,-5.018
CC(C)CCO,-3.237
CCCCCN,-2.835
Cc1c(c(=O)n(c(=O)[nH]1)C(C)(C)C)Cl,-13.769
CC(C)CCC(C)(C)C,2.97
CCCCOCCO,-3.85
C1[C@@H]2[C@H]3[C@@H]([C@H]1[C@H]4[C@@H]2O4)[C@@]5(C(=C([C@]3(C5(Cl)Cl)Cl)Cl)Cl)Cl,-5.179
c1ccc(cc1)C(=O)N,-10.412
CC(C)[N+](=O)[O-],-1.741
C(C(CO)O)O,-10.14
CCCI,-0.443
COCCN,-5.027
C(C(Cl)(Cl)Cl)Cl,-0.091
CCC(=O)OC,-3.652
C1CCCC1,1.648
CCc1cccnc1,-2.965
Cc1cc(cnc1)C,-2.869
COCCO,-4.686
COC=O,-4.028
c1ccc2cc(ccc2c1)N,-8.003
Cc1c[nH]cn1,-8.205
Cc1cccc(c1)[N+](=O)[O-],-3.278
C(CCCl)CCl,-0.404
CC(=O)CO[N+](=O)[O-],-5.362
CC(C)(C)c1ccccc1,-0.803
CCCCCC(=O)OC,-3.299
C[C@@H](C(F)(F)F)O,-3.518
CCCCCBr,0.824
CCCCCCC=C,2.895
CC1=CC(=O)[C@@H](CC1)C(C)C,-3.825
CC(C)O,-3.427
CCCCCCN,-2.772
C(CO[N+](=O)[O-])CO[N+](=O)[O-],-5.322
Cc1ccc(c(c1)C)O,-4.98
CCCCCO,-3.054
CCC[C@@H](C)O,-2.945
CCCC[C@@H](C)CC,3.03
C[C@@H](c1ccc(cc1)CC(C)C)C(=O)O,-10.857
CCOC(=O)C[C@H](C(=O)OCC)SP(=S)(OC)OC,-11.194
Cc1ccc(cc1C)O,-5.471
Cc1cc(ccc1Cl)O,-5.14
CCCC/C=C/C,2.78
CCCOCCC,-0.004
C[C@@H]1CC[C@H]([C@@H](C1)O)C(C)C,-3.35
CCNc1nc(nc(n1)SC)NC(C)(C)C,-9.271
CC(C)CC(C)(C)C,2.542
CCCCC(=O)CCCC,-2.364
CCCCN(CC)C(=O)SCCC,-4.573
CCCCCC=C,2.761
CC(C)OC=O,-3.591
CC(OC(=O)C)OC(=O)C,-8.006
c1c(c(=O)[nH]c(=O)[nH]1)Cl,-16.612
CC(=C)c1ccccc1,-0.651
CCC(C)C,2.59
CCCCO[N+](=O)[O-],-1.938
c1ccc(cc1)Br,-0.947
CC(Cl)(Cl)Cl,0.505
CC(=C)[C@H]1CCC(=CC1)C=O,-3.591
Cc1ccccc1[N+](=O)[O-],-3.133
CCCCCCCI,0.228
c1cc2ccc3cccc4c3c2c(c1)cc4,-6.79
CCCCCCl,1.084
CC(C)COC(=O)C,-2.896
CCC(C)(C)C,2.495
c1cc(ccc1N)N(=O)=O,-9.416
COC(=O)CC#N,-6.36
COc1ccc(cc1)N,-7.016
CC(C)Cc1ccccc1,-0.257
c1ccc(cc1)c2c(cc(cc2Cl)Cl)Cl,-1.151
CN,-3.583
c1ccc(c(c1)O)Cl,-3.317
c1ccc2c(c1)C(=O)c3ccc(cc3C2=O)N,-13.895
C(=C\Cl)\Cl,1.156
CCCCC(=O)C,-3.006
C(CO[N+](=O)[O-])O[N+](=O)[O-],-6.227
c1ccc(c(c1)O)F,-3.346
Cc1c(nc(nc1OC(=O)N(C)C)N(C)C)C,-13.87
C=Cc1ccccc1,-1.078
CCOP(=O)(OCC)OCC,-10.251
C(C(F)(F)F)O,-3.809
CCCCOC[C@H](C)O,-3.891
CCCO,-3.33
Cc1ccccc1C,-0.851
CC(C)(C)C,2.506
CCCC#C,0.47
c1ccc2c(c1)C(=O)NC2=O,-11.825
CCCCI,-0.223
Cc1ccc(cc1)O,-5.579
CC(C)I,-0.492
COc1ccccc1O,-4.746
C1CC=CC1,1.23
C[C@H](C(F)(F)F)O,-3.486
CCCN,-3.053
c1ccc(c(c1)[N+](=O)[O-])O,-5.667
Cc1cccc2c1cccc2,-3.212
c1(c(c(c(c(c1Cl)Cl)Cl)Cl)Cl)Cl,0.379
CCCCC/C=C/C=O,-2.706
CCCCCCC#C,0.832
CCOP(=S)(OCC)Oc1cc(nc(n1)C(C)C)C,-10.753
CCCCCCCC(=O)OC,-3.035
C1CCNC1,-4.278
c1cc(ccc1C=O)O,-10.05
CCCCCCCCl,1.467
C1COCCO1,-4.269
